;href;name;people;reg;lat;long;okato;oktmo;phone_code;post_ind;square;timezone
228;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D1%83%D0%BC%D0%BD%D0%BE%D0%B5;Разумное;18849;14;50.53472222;36.6925;14210565;14610165051;7472;;0;UTC+3
229;https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8F%D0%BD%D0%BA%D0%B0;Чернянка;14909;14;50.94055556;37.80472222;14254551000;14654151051;747232;;0;UTC+3
230;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Борисовка;13727;14;50.60416667;36.01555556;14215551000;14615151051;+7 472 46;;0;UTC+3
231;https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8_(%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA_%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%82%D0%B8%D0%BF%D0%B0);Ровеньки;10824;14;49.91861111;38.90361111;14250551;14650151051;747238;309740;0;UTC+3
232;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0;Волоконовка;10760;14;50.48388889;37.87138889;142305511;14630151051;+7 472 35;309650;0;UTC+3
233;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Северный;10543;14;50.67555556;36.55694444;14210567;14610167051;7472;;0;UTC+3
234;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%BA%D0%B8%D1%82%D0%BD%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Ракитное;10504;14;50.83416667;35.83583333;14248551;14648151051;747245;309310;0;UTC+3
235;https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%85%D0%BE%D1%80%D0%BE%D0%B2%D0%BA%D0%B0;Прохоровка;9081;14;51.03333333;36.73333333;14246551;14646151051;747242;309000;0;UTC+3
236;https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BB%D0%B5%D1%82%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Пролетарский;9019;14;50.79055556;35.77277778;14248570000;14648170051;747245;309300;0;UTC+3
237;https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Майский;8748;14;50.52277778;36.45611111;14210814001;14610450101;74722;308503;0;UTC+3
238;https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%BE%D0%B2%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Дубовое;8627;14;50.53861111;36.58611111;14210;14610476101;;308501;0;UTC+3
239;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F_%D0%AF%D1%80%D1%83%D0%B3%D0%B0;Красная Яруга;8168;14;50.8;35.65;14243551;14643151051;747263;309420;0;UTC+3
240;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%BB%D0%B5%D1%86%D0%BA%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);Стрелецкое;8010;14;50.64166667;36.47;14210819001;14610472101;;308511;0;UTC+3
241;https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BC%D0%B0%D1%80%D0%BE%D0%B2%D0%BA%D0%B0;Томаровка;7914;14;50.68361111;36.23111111;14258560;14658160051;747244;309085;0;UTC+3
242;https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%BD%D1%8F;Ивня;7403;14;51.05;36.11666667;14238551;14638151051;747243;309110, 309111;0;UTC+3
243;https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D1%80%D1%8E%D1%87_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Бирюч;7205;14;50.65;38.4;14242501000;14642151001;747247;309920,309921;0;UTC+3
244;https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%BE_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Уразово;6931;14;50.07861111;38.04805556;142205607;14620160051;+7 472 36;309970;0;UTC+3
245;https://ru.wikipedia.org/wiki/%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);Октябрьский;6893;14;50.43555556;36.35583333;14210560;14610160051;74722;;0;UTC+3
246;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B9%D0%B4%D0%B5%D0%BB%D0%B5%D0%B2%D0%BA%D0%B0;Вейделевка;6431;14;50.15361111;38.45;14225551;14625151051;+7 472 37;309720;0;UTC+3
247;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B9%D0%B2%D0%BE%D1%80%D0%BE%D0%BD;Грайворон;6404;14;50.48333333;35.66666667;14232501;14632101001;747261;309372;0;UTC+3
248;https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D0%B8%D1%86%D0%BA%D0%B8%D0%B9_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Троицкий;6192;14;51.36444444;37.50194444;14235560;14730000126;747241;309145;0;UTC+3
249;https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D0%BB%D0%BE%D0%B2%D0%B0_%D0%9F%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D1%8C;Маслова Пристань;6048;14;50.46222222;36.74027778;14256556;14656462051;747248;309276;0;UTC+3
250;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F_%D0%A2%D0%B0%D0%B2%D0%BE%D0%BB%D0%B6%D0%B0%D0%BD%D0%BA%D0%B0;Новая Таволжанка;5324;14;50.35388889;36.8275;14256814001;14656480101;747248;309255;0;UTC+3
251;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B2%D1%80%D0%BE%D0%B2%D0%BE_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Таврово;5192;14;50.505;36.57638889;14210820001;14610474101;74722;308504;0;UTC+3
252;https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D1%87%D0%B8%D0%BD%D0%BE_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Головчино;4716;14;50.53638889;35.80833333;14232802001;14632424101;;309377;0;UTC+3
253;https://ru.wikipedia.org/wiki/%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%BA%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Пятницкое;4215;14;50.42361111;37.85388889;14230562;14630162051;747235;;0;UTC+3
254;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%81%D0%BE%D1%81%D0%BD%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Засосна;4213;14;50.62694444;38.38777778;14242806001;14642424101;747247;309926;0;UTC+3
255;https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B5%D0%BD%D0%BA%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Ливенка;3870;14;50.45;38.3;14242501;14642436101;747247;309900;0;UTC+3
256;https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Скородное;3622;14;51.06777778;37.23444444;14235000047;14730000331;747241;309163;0;UTC+3
257;https://ru.wikipedia.org/w/index.php?title=%D0%9F%D1%83%D1%88%D0%BA%D0%B0%D1%80%D0%BD%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)&action=edit&redlink=1;Пушкарное;3332;14;0;0;;14610101111;;;0;
258;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%85%D1%82%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%9A%D0%BE%D1%80%D0%BE%D1%87%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);Бехтеевка;3290;14;50.8075;37.21638889;14240805001;14640416101;747231;309218 [2];0;UTC+3
259;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D1%81%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Бессоновка;3065;14;50.52555556;36.30027778;14210803001;14610408101;;308590;0;UTC+3
260;https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B3%D0%BE%D0%B2%D0%B0%D1%82%D0%BE%D0%B5;Роговатое;3001;14;51.22388889;38.37083333;14252000054;14740000366;74725;;0;UTC+3
261;https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA;Брянск;406553;15;53.25;34.36666667;15401;15701000001;74832;241000;0;UTC+3
262;https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BD%D1%86%D1%8B;Клинцы;62832;15;52.75277778;32.23611111;15415;15715000001;748336;;0;UTC+3
263;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B7%D1%8B%D0%B1%D0%BA%D0%BE%D0%B2;Новозыбков;40476;15;52.53333333;31.93333333;15420;15720000001;748343;;0;UTC+3
264;https://ru.wikipedia.org/wiki/%D0%94%D1%8F%D1%82%D1%8C%D0%BA%D0%BE%D0%B2%D0%BE;Дятьково;27028;15;53.6;34.33333333;15410;15616104001;748333;;0;UTC+3
265;https://ru.wikipedia.org/wiki/%D0%A3%D0%BD%D0%B5%D1%87%D0%B0;Унеча;23971;15;52.85;32.68333333;15258501;15658101001;748351;243300;0;UTC+3
266;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D0%B4%D1%83%D0%B1;Стародуб;18824;15;52.58333333;32.76666667;15250501000;15750000001;748348;243240;0;UTC+3
267;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D1%87%D0%B5%D0%B2;Карачев;17981;15;53.11666667;34.98333333;15224501;15624101001;748335;242500;0;UTC+3
268;https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Жуковка;16953;15;53.53333333;33.73333333;15222501000;15622101001;748334;242700, 242702;0;UTC+3
269;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BB%D1%8C%D1%86%D0%BE_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Сельцо;16664;15;53.36944444;34.1;15425;15725000001;74832;241550;0;UTC+3
270;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%87%D0%B5%D0%BF;Почеп;16663;15;52.93333333;33.45;15244501000;15644101001;748345;243400;0;UTC+3
271;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B2%D0%BB%D1%8F_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Навля;14589;15;52.82805556;34.49888889;15238551000;15638151051;748342;242130;0;UTC+3
272;https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B1%D1%87%D0%B5%D0%B2%D1%81%D0%BA;Трубчевск;13696;15;52.58333333;33.76666667;15256501;15656101001;748352;242220;0;UTC+3
273;https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2%D0%BE_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Климово;13190;15;52.38305556;32.19;15228551;15628151051;748347;243040;0;UTC+3
274;https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D0%BA%D0%B8%D0%BD%D0%BE_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Фокино;13065;15;53.45;34.41666667;15216504000;15710000001;748333;242610;0;UTC+3
275;https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B5%D1%82%D0%BD%D1%8F;Клетня;12640;15;53.38333333;33.2;15226551000;15626151051;748338;242820;0;UTC+3
276;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B0%D0%B6;Сураж;10979;15;53.01666667;32.4;15254501;15654101001;748330;243500;0;UTC+3
277;https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BA%D0%BE%D1%82%D1%8C_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Локоть;9492;15;52.55555556;34.55833333;15204551000;15604151051;748354;242300;0;UTC+3
278;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D1%8B%D0%B5_%D0%91%D0%B5%D1%80%D0%B5%D0%B3%D0%B0;Белые Берега;8909;15;53.21111111;34.66111111;15401675;15701000056;;241902;0;UTC+3
279;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B7%D0%B5%D0%BC%D0%BA%D0%B0;Суземка;8800;15;52.31972222;34.07888889;15252551000;15652151051;748353;242190;0;UTC+3
280;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BF%D0%BE%D0%BD%D0%B5%D0%B2%D0%BE_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Супонево;8731;15;53.20555556;34.31111111;15208863001;15608463101;;241520;0;UTC+3
281;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B3%D0%B0%D1%80;Погар;8668;15;52.55;33.25;15242551000;15642151051;748349;243550;0;UTC+3
282;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B0%D1%80%D0%B8%D1%87%D0%B8;Комаричи;8034;15;52.41666667;34.8;15232551000;15632151051;748355;242400;0;UTC+3
283;https://ru.wikipedia.org/wiki/%D0%9C%D0%B3%D0%BB%D0%B8%D0%BD;Мглин;7884;15;53.06111111;32.84833333;15236501;15636101001;748339;243220;0;UTC+3
284;https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D1%80%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA,_%D0%94%D1%83%D0%B1%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);Дубровка;7325;15;53.69138889;33.51166667;15212551000;15612151051;748332;242750;0;UTC+3
285;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D1%81%D0%BA;Севск;6723;15;52.15;34.49388889;15248501;15648101001;+7 48356;242440;0;UTC+3
286;https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%BE%D1%82;Ивот;6619;15;53.67805556;34.19;15216556;15616156051;748333;242650;0;UTC+3
287;https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D1%85%D0%BD%D0%B0;Любохна;6485;15;53.5;34.36666667;15216559;15616159051;748333;242620;0;UTC+3
288;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F_%D0%93%D0%BE%D1%80%D0%B0_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Красная Гора;6414;15;53;31.6;152345511;15634151051;748346;243160;0;UTC+3
289;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5_%D0%9F%D0%BE%D0%BB%D0%BF%D0%B8%D0%BD%D0%BE;Большое Полпино;6119;15;53.23333333;34.48333333;15401665;15701000061;74832;241903;0;UTC+3
290;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D0%91%D0%B5%D1%80%D1%91%D0%B7%D0%BA%D0%B0;Белая Берёзка;5781;15;52.38333333;33.48333333;15256555;15656155051;748352;242250;0;UTC+3
291;https://ru.wikipedia.org/wiki/%D0%97%D0%BB%D1%8B%D0%BD%D0%BA%D0%B0;Злынка;5460;15;52.43333333;31.73333333;15223501;15623101001;748358;243600;0;UTC+3
292;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B9%D0%BC%D0%B8%D1%89%D0%B5_(%D0%9A%D0%BB%D0%B8%D0%BD%D1%86%D1%8B);Займище;5226;15;52.725;32.23694444;15415000003;15715000111;;243111;0;UTC+3
293;https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D1%82%D1%91%D0%B2%D0%BA%D0%B0_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Путёвка;5077;15;53.2625;34.29583333;15208855001;15608455101;74832;241519;0;UTC+3
294;https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Владимир;356168;17;56.13333333;40.41666667;17401;17701000001;74922;600000;0;UTC+3
295;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D1%80%D0%BE%D0%B2;Ковров;139280;17;56.36055556;41.31972222;17425;17725000001;749232;601900;0;UTC+3
296;https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%80%D0%BE%D0%BC;Муром;110070;17;55.5725;42.05138889;17435;17735000001;749234;;0;UTC+3
297;https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Александров;59787;17;56.39361111;38.715;17205501000;17605101001;749244;;0;UTC+3
298;https://ru.wikipedia.org/wiki/%D0%93%D1%83%D1%81%D1%8C-%D0%A5%D1%80%D1%83%D1%81%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9;Гусь-Хрустальный;55973;17;55.61666667;40.65;17420;17720000001;749241;;0;UTC+3
299;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C%D1%87%D1%83%D0%B3%D0%B8%D0%BD%D0%BE;Кольчугино;43784;17;56.3;39.38333333;17240501000;17640101001;749245;601780;0;UTC+3
300;https://ru.wikipedia.org/wiki/%D0%92%D1%8F%D0%B7%D0%BD%D0%B8%D0%BA%D0%B8;Вязники;37197;17;56.24333333;42.12916667;17210501000;17610101001;749233;;0;UTC+3
301;https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B6%D0%B0%D1%87;Киржач;27439;17;56.15;38.86666667;17230501000;17630101001;749237;601010;0;UTC+3
302;https://ru.wikipedia.org/wiki/%D0%AE%D1%80%D1%8C%D0%B5%D0%B2-%D0%9F%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9;Юрьев-Польский;18737;17;56.5;39.68333333;17256501;17656101001;749246;601800;0;UTC+3
303;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B4%D1%83%D0%B6%D0%BD%D1%8B%D0%B9_(%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);Радужный;18432;17;55.99777778;40.32972222;17537;17737000001;749254;600910;0;UTC+3
304;https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B8%D0%BD%D0%BA%D0%B0;Собинка;18232;17;55.99;40.01666667;17250501000;17650101001;749242;601200;0;UTC+3
305;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F);Покров;17519;17;55.91777778;39.175;17246520000;17646120001;749243;601120;0;UTC+3
306;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE;Карабаново;14839;17;56.30888889;38.70138889;17205505000;17605105001;749244;601640;0;UTC+3
307;https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA;Лакинск;14711;17;56.01694444;39.94944444;17250503000;17650110001;749242;601240;0;UTC+3
308;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D0%B5%D0%BD%D0%BA%D0%B8;Меленки;14190;17;55.33333333;41.63333333;17242501000;17642101001;749247;602102;0;UTC+3
309;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%83%D1%88%D0%BA%D0%B8_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Петушки;13620;17;55.93333333;39.46666667;17246501000;17646101001;749243;601144;0;UTC+3
310;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D1%83%D0%BD%D0%B8%D0%BD%D0%BE;Струнино;13541;17;56.37333333;38.585;17205508;17605108001;749244;601670;0;UTC+3
311;https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D1%85%D0%BE%D0%B2%D0%B5%D1%86;Гороховец;13105;17;56.20277778;42.6925;17215501;17615101001;749238;;0;UTC+3
312;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D1%88%D0%BA%D0%BE%D0%B2%D0%BE;Камешково;12743;17;56.34916667;40.99777778;17225501;17625101001;749248;601300;0;UTC+3
313;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%BE%D0%B3%D0%B4%D0%B0;Судогда;10673;17;55.95;40.86666667;17252501000;17652101001;749235;601350;0;UTC+3
314;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4;Волгоград;1015586;18;48.69916667;44.47333333;18401;18701000001;78442;;0;UTC+3
315;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B6%D1%81%D0%BA%D0%B8%D0%B9;Волжский;326055;18;48.78333333;44.76666667;18410;18710000001;78443;;0;UTC+3
316;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D1%8B%D1%88%D0%B8%D0%BD;Камышин;111775;18;50.08333333;45.4;18415;18715000001;784457;;0;UTC+3
317;https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);Михайловка;58433;18;50.06666667;43.23333333;18420;18720000001;784463;;0;UTC+3
318;https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D1%8E%D0%BF%D0%B8%D0%BD%D1%81%D0%BA;Урюпинск;38267;18;50.8;42.01666667;18425;18725000001;784442;403120;0;UTC+3
319;https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE;Фролово;37377;18;49.76666667;43.65;18428;18728000001;784465;403530-403536, 403538, 403540, 403541;0;UTC+3
320;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B0%D1%87-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83;Калач-на-Дону;24742;18;48.68333333;43.53333333;18216501000;18616101001;784472;404507;0;UTC+3
321;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%82%D0%BE%D0%B2%D0%BE;Котово;22707;18;50.31666667;44.8;18226501000;18626101001;784455;403805;0;UTC+3
