;href;lat;long;name;name_reg;norm_name;norm_reg;oktmo;people;phone_code;post_ind;reg;square;timezone
243;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B2%D1%80%D0%BE%D0%B2%D0%BE_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.505;36.57638889;Таврово;Белгородская область;Таврово;Белгородская;14610474101;5192;74722;308504;14.0;0.0;UTC+3
244;https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D1%87%D0%B8%D0%BD%D0%BE_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.53638889;35.80833333;Головчино;Белгородская область;Головчино;Белгородская;14632424101;4716;;309377;14.0;0.0;UTC+3
245;https://ru.wikipedia.org/wiki/%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%BA%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.42361111;37.85388889;Пятницкое;Белгородская область;Пятницкое;Белгородская;14630162051;4215;747235;;14.0;0.0;UTC+3
246;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%81%D0%BE%D1%81%D0%BD%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.62694444;38.38777778;Засосна;Белгородская область;Засосна;Белгородская;14642424101;4213;747247;309926;14.0;0.0;UTC+3
247;https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B5%D0%BD%D0%BA%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.45;38.3;Ливенка;Белгородская область;Ливенка;Белгородская;14642436101;3870;747247;309900;14.0;0.0;UTC+3
248;https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);51.06777778;37.23444444;Скородное;Белгородская область;Скородное;Белгородская;14730000331;3622;747241;309163;14.0;0.0;UTC+3
249;https://ru.wikipedia.org/w/index.php?title=%D0%9F%D1%83%D1%88%D0%BA%D0%B0%D1%80%D0%BD%D0%BE%D0%B5_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)&action=edit&redlink=1;0.0;0.0;Пушкарное;Белгородская область;Пушкарное;Белгородская;14610101111;3332;;;14.0;0.0;
250;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%85%D1%82%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%9A%D0%BE%D1%80%D0%BE%D1%87%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);50.8075;37.21638889;Бехтеевка;Белгородская область;Бехтеевка;Белгородская;14640416101;3290;747231;309218 [2];14.0;0.0;UTC+3
251;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D1%81%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.52555556;36.30027778;Бессоновка;Белгородская область;Бессоновка;Белгородская;14610408101;3065;;308590;14.0;0.0;UTC+3
252;https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B3%D0%BE%D0%B2%D0%B0%D1%82%D0%BE%D0%B5;51.22388889;38.37083333;Роговатое;Белгородская область;Роговатое;Белгородская;14740000366;3001;74725;;14.0;0.0;UTC+3
253;https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA;53.25;34.36666667;Брянск;Брянская область;Брянск;Брянская;15701000001;406553;74832;241000;15.0;0.0;UTC+3
254;https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BD%D1%86%D1%8B;52.75277778;32.23611111;Клинцы;Брянская область;Клинцы;Брянская;15715000001;62832;748336;;15.0;0.0;UTC+3
255;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B7%D1%8B%D0%B1%D0%BA%D0%BE%D0%B2;52.53333333;31.93333333;Новозыбков;Брянская область;Новозыбков;Брянская;15720000001;40476;748343;;15.0;0.0;UTC+3
256;https://ru.wikipedia.org/wiki/%D0%94%D1%8F%D1%82%D1%8C%D0%BA%D0%BE%D0%B2%D0%BE;53.6;34.33333333;Дятьково;Брянская область;Дятьково;Брянская;15616104001;27028;748333;;15.0;0.0;UTC+3
257;https://ru.wikipedia.org/wiki/%D0%A3%D0%BD%D0%B5%D1%87%D0%B0;52.85;32.68333333;Унеча;Брянская область;Унеча;Брянская;15658101001;23971;748351;243300;15.0;0.0;UTC+3
258;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D0%B4%D1%83%D0%B1;52.58333333;32.76666667;Стародуб;Брянская область;Стародуб;Брянская;15750000001;18824;748348;243240;15.0;0.0;UTC+3
259;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D1%87%D0%B5%D0%B2;53.11666667;34.98333333;Карачев;Брянская область;Карачев;Брянская;15624101001;17981;748335;242500;15.0;0.0;UTC+3
260;https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);53.53333333;33.73333333;Жуковка;Брянская область;Жуковка;Брянская;15622101001;16953;748334;242700, 242702;15.0;0.0;UTC+3
261;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BB%D1%8C%D1%86%D0%BE_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);53.36944444;34.1;Сельцо;Брянская область;Сельцо;Брянская;15725000001;16664;74832;241550;15.0;0.0;UTC+3
262;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%87%D0%B5%D0%BF;52.93333333;33.45;Почеп;Брянская область;Почеп;Брянская;15644101001;16663;748345;243400;15.0;0.0;UTC+3
263;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B2%D0%BB%D1%8F_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.82805556;34.49888889;Навля;Брянская область;Навля;Брянская;15638151051;14589;748342;242130;15.0;0.0;UTC+3
264;https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B1%D1%87%D0%B5%D0%B2%D1%81%D0%BA;52.58333333;33.76666667;Трубчевск;Брянская область;Трубчевск;Брянская;15656101001;13696;748352;242220;15.0;0.0;UTC+3
265;https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2%D0%BE_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.38305556;32.19;Климово;Брянская область;Климово;Брянская;15628151051;13190;748347;243040;15.0;0.0;UTC+3
266;https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D0%BA%D0%B8%D0%BD%D0%BE_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.45;34.41666667;Фокино;Брянская область;Фокино;Брянская;15710000001;13065;748333;242610;15.0;0.0;UTC+3
267;https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B5%D1%82%D0%BD%D1%8F;53.38333333;33.2;Клетня;Брянская область;Клетня;Брянская;15626151051;12640;748338;242820;15.0;0.0;UTC+3
268;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B0%D0%B6;53.01666667;32.4;Сураж;Брянская область;Сураж;Брянская;15654101001;10979;748330;243500;15.0;0.0;UTC+3
269;https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BA%D0%BE%D1%82%D1%8C_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);52.55555556;34.55833333;Локоть;Брянская область;Локоть;Брянская;15604151051;9492;748354;242300;15.0;0.0;UTC+3
270;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D1%8B%D0%B5_%D0%91%D0%B5%D1%80%D0%B5%D0%B3%D0%B0;53.21111111;34.66111111;Белые Берега;Брянская область;Белые Берега;Брянская;15701000056;8909;;241902;15.0;0.0;UTC+3
271;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B7%D0%B5%D0%BC%D0%BA%D0%B0;52.31972222;34.07888889;Суземка;Брянская область;Суземка;Брянская;15652151051;8800;748353;242190;15.0;0.0;UTC+3
272;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BF%D0%BE%D0%BD%D0%B5%D0%B2%D0%BE_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.20555556;34.31111111;Супонево;Брянская область;Супонево;Брянская;15608463101;8731;;241520;15.0;0.0;UTC+3
273;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B3%D0%B0%D1%80;52.55;33.25;Погар;Брянская область;Погар;Брянская;15642151051;8668;748349;243550;15.0;0.0;UTC+3
274;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B0%D1%80%D0%B8%D1%87%D0%B8;52.41666667;34.8;Комаричи;Брянская область;Комаричи;Брянская;15632151051;8034;748355;242400;15.0;0.0;UTC+3
275;https://ru.wikipedia.org/wiki/%D0%9C%D0%B3%D0%BB%D0%B8%D0%BD;53.06111111;32.84833333;Мглин;Брянская область;Мглин;Брянская;15636101001;7884;748339;243220;15.0;0.0;UTC+3
276;https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D1%80%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA,_%D0%94%D1%83%D0%B1%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD);53.69138889;33.51166667;Дубровка;Брянская область;Дубровка;Брянская;15612151051;7325;748332;242750;15.0;0.0;UTC+3
277;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D1%81%D0%BA;52.15;34.49388889;Севск;Брянская область;Севск;Брянская;15648101001;6723;+7 48356;242440;15.0;0.0;UTC+3
278;https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%BE%D1%82;53.67805556;34.19;Ивот;Брянская область;Ивот;Брянская;15616156051;6619;748333;242650;15.0;0.0;UTC+3
279;https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D1%85%D0%BD%D0%B0;53.5;34.36666667;Любохна;Брянская область;Любохна;Брянская;15616159051;6485;748333;242620;15.0;0.0;UTC+3
280;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F_%D0%93%D0%BE%D1%80%D0%B0_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.0;31.6;Красная Гора;Брянская область;Красная Гора;Брянская;15634151051;6414;748346;243160;15.0;0.0;UTC+3
281;https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5_%D0%9F%D0%BE%D0%BB%D0%BF%D0%B8%D0%BD%D0%BE;53.23333333;34.48333333;Большое Полпино;Брянская область;Большое Полпино;Брянская;15701000061;6119;74832;241903;15.0;0.0;UTC+3
282;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F_%D0%91%D0%B5%D1%80%D1%91%D0%B7%D0%BA%D0%B0;52.38333333;33.48333333;Белая Берёзка;Брянская область;Белая Березка;Брянская;15656155051;5781;748352;242250;15.0;0.0;UTC+3
283;https://ru.wikipedia.org/wiki/%D0%97%D0%BB%D1%8B%D0%BD%D0%BA%D0%B0;52.43333333;31.73333333;Злынка;Брянская область;Злынка;Брянская;15623101001;5460;748358;243600;15.0;0.0;UTC+3
284;https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%B9%D0%BC%D0%B8%D1%89%D0%B5_(%D0%9A%D0%BB%D0%B8%D0%BD%D1%86%D1%8B);52.725;32.23694444;Займище;Брянская область;Займище;Брянская;15715000111;5226;;243111;15.0;0.0;UTC+3
285;https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D1%82%D1%91%D0%B2%D0%BA%D0%B0_(%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);53.2625;34.29583333;Путёвка;Брянская область;Путевка;Брянская;15608455101;5077;74832;241519;15.0;0.0;UTC+3
286;https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);56.13333333;40.41666667;Владимир;Владимирская область;Владимир;Владимирская;17701000001;356168;74922;600000;17.0;0.0;UTC+3
287;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D1%80%D0%BE%D0%B2;56.36055556;41.31972222;Ковров;Владимирская область;Ковров;Владимирская;17725000001;139280;749232;601900;17.0;0.0;UTC+3
288;https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%80%D0%BE%D0%BC;55.5725;42.05138889;Муром;Владимирская область;Муром;Владимирская;17735000001;110070;749234;;17.0;0.0;UTC+3
289;https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);56.39361111;38.715;Александров;Владимирская область;Александров;Владимирская;17605101001;59787;749244;;17.0;0.0;UTC+3
290;https://ru.wikipedia.org/wiki/%D0%93%D1%83%D1%81%D1%8C-%D0%A5%D1%80%D1%83%D1%81%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9;55.61666667;40.65;Гусь-Хрустальный;Владимирская область;Гусь-Хрустальный;Владимирская;17720000001;55973;749241;;17.0;0.0;UTC+3
291;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C%D1%87%D1%83%D0%B3%D0%B8%D0%BD%D0%BE;56.3;39.38333333;Кольчугино;Владимирская область;Кольчугино;Владимирская;17640101001;43784;749245;601780;17.0;0.0;UTC+3
292;https://ru.wikipedia.org/wiki/%D0%92%D1%8F%D0%B7%D0%BD%D0%B8%D0%BA%D0%B8;56.24333333;42.12916667;Вязники;Владимирская область;Вязники;Владимирская;17610101001;37197;749233;;17.0;0.0;UTC+3
293;https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B6%D0%B0%D1%87;56.15;38.86666667;Киржач;Владимирская область;Киржач;Владимирская;17630101001;27439;749237;601010;17.0;0.0;UTC+3
294;https://ru.wikipedia.org/wiki/%D0%AE%D1%80%D1%8C%D0%B5%D0%B2-%D0%9F%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9;56.5;39.68333333;Юрьев-Польский;Владимирская область;Юрьев-Польский;Владимирская;17656101001;18737;749246;601800;17.0;0.0;UTC+3
295;https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B4%D1%83%D0%B6%D0%BD%D1%8B%D0%B9_(%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);55.99777778;40.32972222;Радужный;Владимирская область;Радужный;Владимирская;17737000001;18432;749254;600910;17.0;0.0;UTC+3
296;https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B8%D0%BD%D0%BA%D0%B0;55.99;40.01666667;Собинка;Владимирская область;Собинка;Владимирская;17650101001;18232;749242;601200;17.0;0.0;UTC+3
297;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F);55.91777778;39.175;Покров;Владимирская область;Покров;Владимирская;17646120001;17519;749243;601120;17.0;0.0;UTC+3
298;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE;56.30888889;38.70138889;Карабаново;Владимирская область;Карабаново;Владимирская;17605105001;14839;749244;601640;17.0;0.0;UTC+3
299;https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA;56.01694444;39.94944444;Лакинск;Владимирская область;Лакинск;Владимирская;17650110001;14711;749242;601240;17.0;0.0;UTC+3
300;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D0%B5%D0%BD%D0%BA%D0%B8;55.33333333;41.63333333;Меленки;Владимирская область;Меленки;Владимирская;17642101001;14190;749247;602102;17.0;0.0;UTC+3
301;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%83%D1%88%D0%BA%D0%B8_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.93333333;39.46666667;Петушки;Владимирская область;Петушки;Владимирская;17646101001;13620;749243;601144;17.0;0.0;UTC+3
302;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D1%83%D0%BD%D0%B8%D0%BD%D0%BE;56.37333333;38.585;Струнино;Владимирская область;Струнино;Владимирская;17605108001;13541;749244;601670;17.0;0.0;UTC+3
303;https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D1%85%D0%BE%D0%B2%D0%B5%D1%86;56.20277778;42.6925;Гороховец;Владимирская область;Гороховец;Владимирская;17615101001;13105;749238;;17.0;0.0;UTC+3
304;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D1%88%D0%BA%D0%BE%D0%B2%D0%BE;56.34916667;40.99777778;Камешково;Владимирская область;Камешково;Владимирская;17625101001;12743;749248;601300;17.0;0.0;UTC+3
305;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%BE%D0%B3%D0%B4%D0%B0;55.95;40.86666667;Судогда;Владимирская область;Судогда;Владимирская;17652101001;10673;749235;601350;17.0;0.0;UTC+3
306;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4;48.69916667;44.47333333;Волгоград;Волгоградская область;Волгоград;Волгоградская;18701000001;1015586;78442;;18.0;0.0;UTC+3
307;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B6%D1%81%D0%BA%D0%B8%D0%B9;48.78333333;44.76666667;Волжский;Волгоградская область;Волжский;Волгоградская;18710000001;326055;78443;;18.0;0.0;UTC+3
308;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D1%8B%D1%88%D0%B8%D0%BD;50.08333333;45.4;Камышин;Волгоградская область;Камышин;Волгоградская;18715000001;111775;784457;;18.0;0.0;UTC+3
309;https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);50.06666667;43.23333333;Михайловка;Волгоградская область;Михайловка;Волгоградская;18720000001;58433;784463;;18.0;0.0;UTC+3
310;https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D1%8E%D0%BF%D0%B8%D0%BD%D1%81%D0%BA;50.8;42.01666667;Урюпинск;Волгоградская область;Урюпинск;Волгоградская;18725000001;38267;784442;403120;18.0;0.0;UTC+3
311;https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE;49.76666667;43.65;Фролово;Волгоградская область;Фролово;Волгоградская;18728000001;37377;784465;403530-403536, 403538, 403540, 403541;18.0;0.0;UTC+3
312;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B0%D1%87-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83;48.68333333;43.53333333;Калач-на-Дону;Волгоградская область;Калач-на-Дону;Волгоградская;18616101001;24742;784472;404507;18.0;0.0;UTC+3
313;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%82%D0%BE%D0%B2%D0%BE;50.31666667;44.8;Котово;Волгоградская область;Котово;Волгоградская;18626101001;22707;784455;403805;18.0;0.0;UTC+3
314;https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%89%D0%B5_(%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);48.80916667;44.47611111;Городище;Волгоградская область;Городище;Волгоградская;18605151051;21913;784468;403000–403003;18.0;0.0;UTC+3
315;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%BE;47.63333333;43.13333333;Котельниково;Волгоградская область;Котельниково;Волгоградская;18624101001;20384;784476;404352, 404353, 404354;18.0;0.0;UTC+3
316;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%BE%D0%B2%D0%B8%D0%BA%D0%B8%D0%BD%D0%BE;48.6;42.85;Суровикино;Волгоградская область;Суровикино;Волгоградская;18653101001;19181;784473;404411 - 404415;18.0;0.0;UTC+3
317;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D1%81%D0%BA_(%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);48.7;44.56666667;Краснослободск;Волгоградская область;Краснослободск;Волгоградская;18651107001;17356;784479;404160;18.0;0.0;UTC+3
318;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B0%D0%BD%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9;50.51666667;42.66666667;Новоаннинский;Волгоградская область;Новоаннинский;Волгоградская;18638101001;16655;784447;403950;18.0;0.0;UTC+3
319;https://ru.wikipedia.org/wiki/%D0%96%D0%B8%D1%80%D0%BD%D0%BE%D0%B2%D1%81%D0%BA;50.98027778;44.78083333;Жирновск;Волгоградская область;Жирновск;Волгоградская;18612101001;16060;784454;;18.0;0.0;UTC+3
320;https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D1%81%D0%BA_(%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);48.7;45.2;Ленинск;Волгоградская область;Ленинск;Волгоградская;18630101001;15353;784478;404620;18.0;0.0;UTC+3
321;https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%BB%D0%B0%D1%81%D0%BE%D0%B2%D0%BA%D0%B0;50.05;46.88333333;Палласовка;Волгоградская область;Палласовка;Волгоградская;18645101001;15089;784492;404263;18.0;0.0;UTC+3
322;https://ru.wikipedia.org/wiki/%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D1%8F%D1%8F_%D0%90%D1%85%D1%82%D1%83%D0%B1%D0%B0;48.71666667;44.86666667;Средняя Ахтуба;Волгоградская область;Средняя Ахтуба;Волгоградская;18651151051;14364;;404143;18.0;0.0;UTC+3
323;https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%BE%D0%B2%D0%BA%D0%B0;49.05;44.83333333;Дубовка;Волгоградская область;Дубовка;Волгоградская;18608101001;14272;784458;404002;18.0;0.0;UTC+3
324;https://ru.wikipedia.org/wiki/%D0%95%D0%BB%D0%B0%D0%BD%D1%8C_(%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.94611111;43.73638889;Елань;Волгоградская область;Елань;Волгоградская;18610151051;14081;784452;403732;18.0;0.0;UTC+3
325;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA_(%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);50.02722222;45.46305556;Николаевск;Волгоградская область;Николаевск;Волгоградская;18636101001;13998;784494;404030–404033;18.0;0.0;UTC+3
326;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_(%D0%92%D0%BE%D0%BB%D0%B6%D1%81%D0%BA%D0%B8%D0%B9);48.87333333;44.75861111;Краснооктябрьский;Волгоградская область;Краснооктябрьский;Волгоградская;18710000011;12863;+7 (8443);404116;18.0;0.0;UTC+3
327;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2_%D0%92%D0%B0%D0%BB;50.13333333;45.21666667;Петров Вал;Волгоградская область;Петров Вал;Волгоградская;18618103001;12371;784457;403840;18.0;0.0;UTC+3
